일시,도_num,연도,PC1,PC2,PC3,PC4,품종명,도,마켓명,가격
2018-06-10,7,2018,-329.99969450017034,-3.0029678129852915,0.8556047429784471,0.21061416776122063,토마토(10kg),대전광역시,오정도매,16000.0
2018-06-10,8,2018,-329.0001205204581,-1.2651451742857598,0.4816065056976013,1.3457782150709579,토마토(10kg),전라북도,각화도매,20000.0
2018-06-10,9,2018,-327.9995360593803,-3.175859194861319,-0.5033600011259309,1.3183187975252064,토마토(10kg),대구광역시,북부도매,20000.0
2018-06-10,10,2018,-326.9997292530201,-1.9316961357801519,-1.0807416941859878,1.0111587028609328,토마토(10kg),울산광역시,엄궁도매,19000.0
2018-06-10,11,2018,-325.99978531709377,-2.4768575958160985,-0.33809914591145657,1.6312147154606707,토마토(10kg),경상남도,엄궁도매,19000.0
2018-06-10,12,2018,-324.9999951522361,-1.2333884864806932,-0.02803695644545975,1.7206382634066788,토마토(10kg),광주광역시,각화도매,20000.0
2018-06-10,13,2018,-323.99983813052756,-1.9840181521039495,-0.3569058452738885,0.9693869256797983,토마토(10kg),부산광역시,엄궁도매,19000.0
2018-06-10,14,2018,-322.99987615104374,-1.6538652869140356,-0.5624231604375719,1.3991394070381216,토마토(10kg),전라남도,각화도매,20000.0
2018-06-11,0,2018,-321.9994403918923,-3.0310326698303607,-0.9047638587650059,1.0216315098450433,토마토(10kg),강원도,가락도매,19000.0
2018-06-11,1,2018,-320.99942810067853,-2.2206399671256483,-1.3792793238443632,0.06330589332978973,토마토(10kg),경기도,가락도매,19000.0
2018-06-11,2,2018,-319.99942300812796,-1.7947811323470686,-1.8605196810481484,-0.01599932500469933,토마토(10kg),인천광역시,가락도매,19000.0
2018-06-11,3,2018,-318.99942565202775,-1.8428965025360515,-1.5951396183729534,-0.4342301119799349,토마토(10kg),서울특별시,가락도매,19000.0
2018-06-11,4,2018,-317.9996016773604,-2.1640970915456608,-1.2700277475439492,1.05039535696488,토마토(10kg),경상북도,북부도매,20000.0
2018-06-11,5,2018,-316.9994714249742,-2.7320875652797456,-1.1798326965664905,0.7185932188373273,토마토(10kg),충청북도,오정도매,16000.0
2018-06-11,6,2018,-315.9996034617271,-2.233282612204437,-0.8992252833549906,0.5691509960309025,토마토(10kg),충청남도,오정도매,16000.0
2018-06-11,7,2018,-314.9994871710906,-2.745999279145237,-1.077404599559532,1.023459033061277,토마토(10kg),대전광역시,오정도매,16000.0
2018-06-11,8,2018,-313.99990683480775,-1.4084008843853257,-0.2931602172121934,0.9901144533445936,토마토(10kg),전라북도,각화도매,20000.0
2018-06-11,9,2018,-312.999344955518,-2.790427054934543,-1.6546171676739885,0.9926237053045155,토마토(10kg),대구광역시,북부도매,20000.0
2018-06-11,10,2018,-311.99951177380075,-1.685176123150582,-1.7559029637156098,0.4327585699957823,토마토(10kg),울산광역시,엄궁도매,19000.0
2018-06-11,11,2018,-310.9995592298701,-2.114510361617877,-1.3233942892731299,0.8791866556925318,토마토(10kg),경상남도,엄궁도매,19000.0
2018-06-11,12,2018,-309.99996250311216,-0.28824705216586943,-0.8541860784550073,1.5920139420123918,토마토(10kg),광주광역시,각화도매,20000.0
2018-06-11,13,2018,-308.99958069240654,-1.8394961839122446,-1.445831705096666,0.6413164910439453,토마토(10kg),부산광역시,엄궁도매,19000.0
2018-06-11,14,2018,-307.99979869714554,-1.4257926838656936,-0.9285552432333117,0.8773051214230664,토마토(10kg),전라남도,각화도매,20000.0
2018-06-12,0,2018,-306.99953666044166,-2.855989487870398,0.38429285453763823,-0.17453873997810468,토마토(10kg),강원도,가락도매,19000.0
2018-06-12,1,2018,-305.9995699462825,-1.910667425543663,0.2526678669987894,-1.401653526805922,토마토(10kg),경기도,가락도매,19000.0
2018-06-12,2,2018,-304.99960738018154,-1.71771994726319,0.3986189595568166,-1.7862981974323777,토마토(10kg),인천광역시,가락도매,19000.0
2018-06-12,3,2018,-303.9995884876431,-1.3651606239310112,0.05285601130860715,-1.9339815759973635,토마토(10kg),서울특별시,가락도매,19000.0
2018-06-12,4,2018,-302.9997022026961,-1.7250740048810835,-0.5218769491504878,0.3620847353628731,토마토(10kg),경상북도,북부도매,20000.0
