일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),가격
2018-07-05,7,2018,0.0036545528919096413,0.3496537033016154,0.01748346210032446,0.012743415422036254,21.822142776723545,13.78228982452249,1.9370331890331884,17333.333333333332
2018-07-06,7,2018,0.0028592593004542156,0.29640976086940557,0.01818423933384061,0.009140246243633287,11.652506220931294,6.29679003229809,1.2434516594516594,17600.0
2018-07-07,7,2018,0.0027487398426203134,0.2797210455790436,0.026853239668239843,0.007780569765585025,13.256945280184462,6.189748607108856,7.302080808080809,17533.333333333332
2018-07-08,7,2018,0.0028350649201823496,0.2900623278386178,0.0268348332241007,0.007444482296729629,16.178000863973875,8.124924250900055,3.87069696969697,17466.666666666668
2018-07-09,7,2018,0.0028073422813899014,0.32972173728469795,0.01308814915001275,0.011543704069175697,13.841644782836605,7.651026662742582,0.1658874458874459,17400.0
2018-07-10,7,2018,0.004257630720843633,0.37650362751999594,0.014006761672792103,0.014956531207342923,27.9135132710146,15.808986317507324,3.691793650793651,17933.333333333332
2018-07-11,7,2018,0.005011902783830974,0.373795696917912,0.014185565929588417,0.01459495337062123,33.16717896172212,18.90263168312528,4.620565656565656,17933.333333333332
2018-07-12,7,2018,0.003870208969316932,0.3327620197914728,0.014486382667105823,0.011446273541085145,27.94886726669501,15.765239474657754,7.859861471861472,18066.666666666668
2018-07-13,7,2018,0.0038513907516168565,0.3271831989916246,0.018923086068655903,0.012325382708013933,25.819249586095133,15.811555059691763,9.003304473304473,19466.666666666668
2018-07-14,7,2018,0.00403756118158279,0.33622607224037193,0.023343978500282678,0.01188564417162354,26.429297892606822,17.061657645253852,10.862233766233766,19799.999999999996
2018-07-15,7,2018,0.004188638333246012,0.34044896799196817,0.02702612027440039,0.011158585340914679,26.507410829647547,17.260637150000868,11.684180375180375,20133.333333333332
2018-07-16,7,2018,0.004857383174459083,0.3692826198650622,0.026777412304310376,0.014786989948975251,34.894850969751225,22.417304112348177,11.431699855699856,20466.666666666668
2018-07-17,7,2018,0.004848530099416366,0.34779283131886113,0.025102967905002053,0.01426491799574493,41.71086967133333,28.50247560078184,11.379088023088025,21666.666666666668
2018-07-18,7,2018,0.004484294967356431,0.35984185809296715,0.0289648753248052,0.015072074115681492,42.14030832750858,29.031823572474423,10.790453102453103,23400.0
2018-07-19,7,2018,0.004736250570984562,0.39224500181673416,0.035448255490530295,0.0166930698134052,45.15598544726465,31.638916522816338,11.422759018759018,24733.333333333332
2018-07-20,7,2018,0.0048345648054022245,0.41418121943229563,0.039990161124390376,0.018627135005626325,48.83975855620544,34.07105855145247,11.890362193362193,25200.0
2018-07-21,7,2018,0.004706560175433292,0.40538180066810203,0.038337922274939304,0.016180423458565837,44.51668957040794,30.333863456766384,11.376103896103896,25333.333333333336
2018-07-22,7,2018,0.004325409156178913,0.35250233528271424,0.028951274175008503,0.012069230756757103,31.08318088287122,19.78451254360504,8.81264502164502,25466.666666666664
2018-07-23,7,2018,0.0043612024035343,0.3310583303679609,0.02629622596897273,0.013157005099066203,28.443883774639502,16.35619221055736,10.035898989898987,25600.0
2018-07-24,7,2018,0.004147383873069431,0.37207348132462076,0.034369063337314036,0.015414704845306028,33.40533234256955,20.409890990882342,11.501330447330448,25800.0
2018-07-25,7,2018,0.003847824424104903,0.3638385938425636,0.032816680368811045,0.012792846984608166,31.915167486996722,18.99835491828369,9.469453102453103,27266.666666666668
2018-07-26,7,2018,0.0038119846232186044,0.3884404521381886,0.03566809187264777,0.014488532749197447,37.510618679446665,23.408064371661478,9.823910533910531,25666.666666666668
2018-07-27,7,2018,0.004266897866117577,0.4235990273255924,0.03823124955563453,0.015461072902349283,43.139182066059824,27.637770260475126,10.014106782106785,25466.666666666668
