판매일시,파종일시,도,PC1,PC2,PC3,PC4,가격,도_num,파종연월,판매연월
2014-07-05,2014-03-07,대전광역시,-1.1614651634968107,-0.3613869643378299,0.797428822814933,-0.020818448337395063,-1.0,7,2014-03,2014-07
2014-07-05,2014-03-07,부산광역시,-0.9186544241721505,0.08193536300006266,1.019518034697985,0.28311693946657923,-1.0,13,2014-03,2014-07
2014-07-05,2014-03-07,서울특별시,-0.0440904050565573,-0.9730017546577981,0.665053086672869,0.4916473193039707,-1.0,3,2014-03,2014-07
2014-07-05,2014-03-07,울산광역시,-0.606197241587187,-0.46746304944874467,0.7040822147814731,0.0894851229145791,-1.0,10,2014-03,2014-07
2014-07-05,2014-03-07,인천광역시,-0.7370311318714032,-0.08452844631357084,1.0241769660495927,0.542021755007924,-1.0,2,2014-03,2014-07
2014-07-05,2014-03-07,전라남도,-1.625295875006466,0.1339570593772088,0.9086354143242126,-0.1703935131565623,-1.0,14,2014-03,2014-07
2014-07-05,2014-03-07,전라북도,-0.8502383801687269,-0.037423378390287,0.9516237228252344,0.1779878066224043,-1.0,8,2014-03,2014-07
2014-07-05,2014-03-07,충청남도,-1.2047033107840728,-0.11875869677242519,0.9154779760689349,0.05742538246842483,-1.0,6,2014-03,2014-07
2014-07-05,2014-03-07,충청북도,-0.7070000597962133,-0.27403304638041653,0.8632088047015324,0.19374226765041894,-1.0,5,2014-03,2014-07
2014-07-06,2014-03-08,강원도,-0.03282669289880796,0.3402270382664361,0.9173407770252394,0.08576877276865459,14250.0,0,2014-03,2014-07
2014-07-06,2014-03-08,경기도,1.3753852612094148,-0.9321003944082792,0.588138565831743,0.5564348444418667,14250.0,1,2014-03,2014-07
2014-07-06,2014-03-08,경상남도,-0.15851777188319918,0.08859197194595382,0.9376113406816539,0.2729327299669947,14250.0,11,2014-03,2014-07
2014-07-06,2014-03-08,경상북도,-0.3244293260274192,0.27854168272348573,0.9257376567682398,0.07811362780088191,14250.0,4,2014-03,2014-07
2014-07-06,2014-03-08,광주광역시,1.0458103051325545,-0.44333912851188484,0.5710901951219473,0.19307653382184736,14250.0,12,2014-03,2014-07
2014-07-06,2014-03-08,대구광역시,-0.16860042444210738,-0.38314277153586457,0.7047220842803095,0.0964834164543835,14250.0,9,2014-03,2014-07
2014-07-06,2014-03-08,대전광역시,-0.11636337537235585,-0.4057031507119465,0.7972192470195589,0.20813935561889801,14250.0,7,2014-03,2014-07
2014-07-06,2014-03-08,부산광역시,-0.12157423515576707,0.20450636122053784,1.1422636205701162,0.6522062336300437,14250.0,13,2014-03,2014-07
2014-07-06,2014-03-08,서울특별시,1.8148829121985262,-1.6091954375052888,0.3689393798505847,0.7251942620072306,14250.0,3,2014-03,2014-07
2014-07-06,2014-03-08,울산광역시,0.5917942222865638,0.013092635654719608,1.1780152222728804,1.0849661292835195,14250.0,10,2014-03,2014-07
2014-07-06,2014-03-08,인천광역시,0.9644711693628784,-0.354606857307351,0.9458707182009514,0.9695308292878485,14250.0,2,2014-03,2014-07
2014-07-06,2014-03-08,전라남도,-0.47425159020927765,0.14741974009340048,0.9947227203458442,0.2678767554487856,14250.0,14,2014-03,2014-07
2014-07-06,2014-03-08,전라북도,-0.09642414256673189,0.033707108963142114,0.8957571519115497,0.0988248641381859,14250.0,8,2014-03,2014-07
2014-07-06,2014-03-08,충청남도,-0.19260863540296108,-0.20957495083638053,0.7725921744456539,-0.02384533490415486,14250.0,6,2014-03,2014-07
2014-07-06,2014-03-08,충청북도,0.5538068224109672,-0.49074918948539265,0.7786478896840322,0.4121314228218323,14250.0,5,2014-03,2014-07
2014-07-07,2014-03-09,강원도,-0.3389908830355742,0.7698461674971897,0.8996121169345214,-0.46587427941453385,12000.0,0,2014-03,2014-07
2014-07-07,2014-03-09,경기도,0.3303733259710179,-0.10247792551452144,0.7055418634073028,-0.18704279820240124,12000.0,1,2014-03,2014-07
2014-07-07,2014-03-09,경상남도,0.5750940829537259,0.8546169947558634,1.1229126857669267,0.24373666162283256,12000.0,11,2014-03,2014-07
2014-07-07,2014-03-09,경상북도,0.3576704463146907,0.8492353093478607,1.01047271938676,-0.08043101495100163,12000.0,4,2014-03,2014-07
2014-07-07,2014-03-09,광주광역시,1.0109997592855893,-0.25731843148269273,0.48161043890906985,-0.3190936739099996,15000.0,12,2014-03,2014-07
2014-07-07,2014-03-09,대구광역시,0.6015564345533294,0.3513070511719951,0.8565572136087295,-0.007483646781938326,15000.0,9,2014-03,2014-07
2014-07-07,2014-03-09,대전광역시,-0.6870884648008025,0.3823222073948861,0.8870639938887166,-0.37375054656579876,15000.0,7,2014-03,2014-07
2014-07-07,2014-03-09,부산광역시,0.7455592296436381,1.0420697030362114,1.340538174825478,0.6237525147832241,14000.0,13,2014-03,2014-07
2014-07-07,2014-03-09,서울특별시,0.5138635477151355,-0.6619166452291841,0.5121144334981486,-0.16290482260884165,12000.0,3,2014-03,2014-07
2014-07-07,2014-03-09,울산광역시,1.206590356726586,0.9180972950327058,1.1933069768354285,0.5730707833798135,12000.0,10,2014-03,2014-07
2014-07-07,2014-03-09,인천광역시,0.06434800947276688,0.29716932651924494,0.9750352976874705,0.16134238160656592,12000.0,2,2014-03,2014-07
2014-07-07,2014-03-09,전라남도,-0.31623746046611745,0.7744287153902584,1.0205139849250804,-0.1537301370872266,12000.0,14,2014-03,2014-07
2014-07-07,2014-03-09,전라북도,-0.058328757151135564,0.5920405481060514,0.9920964572662997,-0.1572186217216061,12000.0,8,2014-03,2014-07
2014-07-07,2014-03-09,충청남도,-0.4118369938219279,0.5213775355217108,0.90008126461959,-0.3641771104463018,12000.0,6,2014-03,2014-07
2014-07-07,2014-03-09,충청북도,0.22962401236787625,-0.04483643107102493,0.6484061908028937,-0.42260595092805364,12000.0,5,2014-03,2014-07
2014-07-08,2014-03-10,강원도,-0.17905472158278288,0.02160839460563063,0.6969443727118853,-0.3119477418134728,12000.0,0,2014-03,2014-07
2014-07-08,2014-03-10,경기도,0.7428511695034118,-0.738555774489642,0.6296787215302965,0.3129560584647286,12000.0,1,2014-03,2014-07
2014-07-08,2014-03-10,경상남도,-0.12794524334221008,-0.2767062890369139,0.7378068722604868,0.02887250893192576,12000.0,11,2014-03,2014-07
2014-07-08,2014-03-10,경상북도,-0.20266347416368072,-0.08494996021366426,0.7830486916269672,-0.06454782915817477,12000.0,4,2014-03,2014-07
2014-07-08,2014-03-10,광주광역시,0.21030415502390154,-0.5379716824402534,0.449318024135271,-0.26669907315399216,15000.0,12,2014-03,2014-07
2014-07-08,2014-03-10,대구광역시,-0.02265445806545313,-0.80530881307308,0.4741203423201551,-0.16957344783969408,15000.0,9,2014-03,2014-07
2014-07-08,2014-03-10,대전광역시,-0.5510478551549554,-0.5426937037713563,0.6628964886640138,-0.20550964699475266,15000.0,7,2014-03,2014-07
2014-07-08,2014-03-10,부산광역시,0.11934683444303129,-0.34617610496945594,0.9448000757027744,0.5325216165835124,14000.0,13,2014-03,2014-07
2014-07-08,2014-03-10,서울특별시,1.016411916610727,-1.3062620703259928,0.4355227555902394,0.37959668769677213,12000.0,3,2014-03,2014-07
2014-07-08,2014-03-10,울산광역시,0.8594575517689079,-0.4760908745688489,1.1228137586302687,1.2371443333602565,12000.0,10,2014-03,2014-07
2014-07-08,2014-03-10,인천광역시,-0.05422763144606394,-0.06359162445799009,0.9694198811988671,0.4831214725907088,12000.0,2,2014-03,2014-07
2014-07-08,2014-03-10,전라남도,-1.134354034163114,0.00406635548148297,0.7838127723074662,-0.3480682566031216,12000.0,14,2014-03,2014-07
2014-07-08,2014-03-10,전라북도,-0.3432817683861472,-0.1977812530296666,0.7459479690349784,-0.18450271056183645,12000.0,8,2014-03,2014-07
2014-07-08,2014-03-10,충청남도,-0.5572525819840424,-0.16651084699745666,0.7711041465364917,-0.19516000714790913,12000.0,6,2014-03,2014-07
2014-07-08,2014-03-10,충청북도,0.5272625984267171,-0.6695019354066352,0.6352162179464073,0.13388121863584254,12000.0,5,2014-03,2014-07
2014-07-09,2014-03-11,강원도,1.7394946664578315,0.5408170950231701,0.749199479516743,-0.21981790375541826,12000.0,0,2014-03,2014-07
2014-07-09,2014-03-11,경기도,2.4583757161647926,-0.9239147829083274,0.34822454914335216,0.04986413582620753,12000.0,1,2014-03,2014-07
2014-07-09,2014-03-11,경상남도,1.3721163635062188,-0.39160731417830175,0.5398255467834823,-0.15886297401486843,12000.0,11,2014-03,2014-07
2014-07-09,2014-03-11,경상북도,0.9788251390189925,0.13487090670415106,0.5723917339496932,-0.5887975700112611,12000.0,4,2014-03,2014-07
2014-07-09,2014-03-11,광주광역시,1.4327967677476037,-1.0177687588003508,-0.08493099519621321,-1.092748344192285,15000.0,12,2014-03,2014-07
2014-07-09,2014-03-11,대구광역시,2.39123772648576,-0.8017785705671988,0.4162687930386092,0.14200422239948574,15000.0,9,2014-03,2014-07
2014-07-09,2014-03-11,대전광역시,0.1247184531275836,-0.8033568513837551,0.242437696863051,-1.0173791659662224,15000.0,7,2014-03,2014-07
2014-07-09,2014-03-11,부산광역시,1.1305270586061784,-0.3414308767433759,0.6805081507211144,-0.03705304070154882,14000.0,13,2014-03,2014-07
2014-07-09,2014-03-11,서울특별시,3.116634649507021,-1.5521890186958252,0.17271290069227382,0.3682900411129021,12000.0,3,2014-03,2014-07
2014-07-09,2014-03-11,울산광역시,2.181869845162736,-0.41562514432493874,0.8201968371400259,0.6552288217712277,12000.0,10,2014-03,2014-07
2014-07-09,2014-03-11,인천광역시,2.0745986623279022,-0.5418095767070101,0.7938835699585651,0.7426922698974238,12000.0,2,2014-03,2014-07
2014-07-09,2014-03-11,전라남도,0.31536365698755475,-0.4816364973743915,0.4154571282816987,-0.70345568808999,12000.0,14,2014-03,2014-07
2014-07-09,2014-03-11,전라북도,0.18352848956716308,-0.2591740216259229,0.29834729923827574,-1.2536049097700597,12000.0,8,2014-03,2014-07
2014-07-09,2014-03-11,충청남도,-0.5874294855595902,-0.12878915323196974,0.37527182319787294,-1.3397503913443445,12000.0,6,2014-03,2014-07
2014-07-09,2014-03-11,충청북도,1.7391798017258902,-0.8615953736187307,0.24561407714662706,-0.5218734109137894,12000.0,5,2014-03,2014-07
2014-07-10,2014-03-12,강원도,1.7499861022279073,0.3884367383476624,0.2276891943604189,-1.5948366981333866,12000.0,0,2014-03,2014-07
2014-07-10,2014-03-12,경기도,3.5369825357827946,-1.2840627543313865,-0.23348264046489567,-1.0150353716273472,12000.0,1,2014-03,2014-07
2014-07-10,2014-03-12,경상남도,2.1672648811871045,-0.883897604442693,-0.22816228069221617,-1.692873008665471,12000.0,11,2014-03,2014-07
2014-07-10,2014-03-12,경상북도,2.114548048117144,-0.4453567199572844,-0.018781169145731476,-1.66859004735199,12000.0,4,2014-03,2014-07
2014-07-10,2014-03-12,광주광역시,2.6703897033975736,-1.4647202991662314,-0.5860773566743435,-1.89514289908663,15000.0,12,2014-03,2014-07
2014-07-10,2014-03-12,대구광역시,3.8195455612133262,-1.617235407375364,-0.4351505039337497,-1.2206748752980097,15000.0,9,2014-03,2014-07
2014-07-10,2014-03-12,대전광역시,2.6523406877173854,-1.6755217535613594,-0.41571041119378976,-1.6172098289904457,15000.0,7,2014-03,2014-07
2014-07-10,2014-03-12,부산광역시,1.0252712139716458,0.03524031228874179,0.45858500326421237,-1.072206120298406,14000.0,13,2014-03,2014-07
2014-07-10,2014-03-12,서울특별시,4.096605456299818,-1.873222454105889,-0.4245082167955285,-0.7597883772450361,12000.0,3,2014-03,2014-07
2014-07-10,2014-03-12,울산광역시,2.2685635318514414,-0.6235842260918844,0.4204932287897339,-0.348436563684433,12000.0,10,2014-03,2014-07
2014-07-10,2014-03-12,인천광역시,3.473828568201995,-0.6084648676730434,0.33293151895211637,-0.17106187433433184,12000.0,2,2014-03,2014-07
2014-07-10,2014-03-12,전라남도,2.6846246037242625,-1.2999717261065769,-0.3273034721939772,-1.5200061214022271,12000.0,14,2014-03,2014-07
2014-07-10,2014-03-12,전라북도,1.1956440001780722,-0.6800793508456798,-0.16106278452605216,-2.08648231548588,12000.0,8,2014-03,2014-07
2014-07-10,2014-03-12,충청남도,1.2196430874138189,-0.9310662806138313,-0.2436149303834785,-2.121599549222828,12000.0,6,2014-03,2014-07
2014-07-10,2014-03-12,충청북도,3.647261382424326,-1.3750555587331894,-0.3938106998793344,-1.4668587355371245,12000.0,5,2014-03,2014-07
2014-07-11,2014-03-13,강원도,-0.44059026194353823,1.68608067953738,0.8132598683879199,-1.335082643215389,-1.0,0,2014-03,2014-07
2014-07-11,2014-03-13,경기도,0.6871101521903394,0.5495359295095568,0.5060711078767756,-1.049824567988248,-1.0,1,2014-03,2014-07
2014-07-11,2014-03-13,경상남도,-0.613685425074058,0.3418683377393676,0.3937170812202656,-1.5153707605926976,-1.0,11,2014-03,2014-07
2014-07-11,2014-03-13,경상북도,-0.1138878222243232,0.7839522965770827,0.5932053266634434,-1.2015595567941215,-1.0,4,2014-03,2014-07
2014-07-11,2014-03-13,광주광역시,0.9264579464432223,-0.8319555452965701,-0.14940819586064935,-1.6561260087262704,-1.0,12,2014-03,2014-07
2014-07-11,2014-03-13,대구광역시,-0.307016303021597,-0.3743347653714321,0.043736860094071,-1.7722180392767364,-1.0,9,2014-03,2014-07
2014-07-11,2014-03-13,대전광역시,0.34714186067827396,-0.9608840491374712,-0.05396033384470107,-1.574849881015303,-1.0,7,2014-03,2014-07
2014-07-11,2014-03-13,부산광역시,-0.5124982777233766,0.6063281243444787,0.7065920248071598,-0.9606633000555876,-1.0,13,2014-03,2014-07
2014-07-11,2014-03-13,서울특별시,1.1605453779287223,0.1256719327172325,0.4480276491422884,-0.7734663277339159,-1.0,3,2014-03,2014-07
2014-07-11,2014-03-13,울산광역시,-0.3735569483907293,0.5497713151738717,0.6898388181681897,-0.8591848927208218,-1.0,10,2014-03,2014-07
2014-07-11,2014-03-13,인천광역시,1.2921591232318588,0.562276536187506,0.655045986015632,-0.5279657912023493,-1.0,2,2014-03,2014-07
2014-07-11,2014-03-13,전라남도,-0.09186051278468918,-0.04970262952342217,0.3537645965229486,-1.3095964539811653,-1.0,14,2014-03,2014-07
2014-07-11,2014-03-13,전라북도,0.28204802653005057,-0.19306650805635012,0.209072105010799,-1.5136815227120022,-1.0,8,2014-03,2014-07
2014-07-11,2014-03-13,충청남도,0.4095470550650026,0.14123260332940749,0.29875703617043453,-1.4877838400751326,-1.0,6,2014-03,2014-07
2014-07-11,2014-03-13,충청북도,-0.07548183914996152,0.4280026013003229,0.4397189927354018,-1.4082373035477826,-1.0,5,2014-03,2014-07
2014-07-12,2014-03-14,강원도,0.11666100066681458,0.9283482979945842,0.7870042183371858,-0.5237934987689377,-1.0,0,2014-03,2014-07
2014-07-12,2014-03-14,경기도,1.4456163256016028,0.21007556646450928,0.654893618044211,0.058110833060200914,-1.0,1,2014-03,2014-07
2014-07-12,2014-03-14,경상남도,-0.5765602685013244,0.27163926749874256,0.5746575772533407,-0.8248182913336192,-1.0,11,2014-03,2014-07
2014-07-12,2014-03-14,경상북도,-0.398937587051316,0.49948870744317314,0.6972768559500335,-0.6644281828946524,-1.0,4,2014-03,2014-07
2014-07-12,2014-03-14,광주광역시,0.5768758454394148,0.4397952449123882,0.5517288980830809,-0.4656627007342354,-1.0,12,2014-03,2014-07
2014-07-12,2014-03-14,대구광역시,0.0925908471810639,-0.6768236260361571,0.20432692573079422,-0.893402620308892,-1.0,9,2014-03,2014-07
2014-07-12,2014-03-14,대전광역시,-0.059205120681307316,0.01618601763998431,0.587398858253791,-0.5411130556514822,-1.0,7,2014-03,2014-07
2014-07-12,2014-03-14,부산광역시,-0.06596712750860789,0.11107639191333962,0.7545358928064331,-0.22124825042533147,-1.0,13,2014-03,2014-07
2014-07-12,2014-03-14,서울특별시,1.8830307702425353,-0.3474926581001143,0.4758156060039327,0.22084618655732396,-1.0,3,2014-03,2014-07
2014-07-12,2014-03-14,울산광역시,0.20425314672073952,-0.10156993430536304,0.7172999791306575,-0.04541619791136043,-1.0,10,2014-03,2014-07
2014-07-12,2014-03-14,인천광역시,1.5280784604195887,0.48946301404381176,0.8636798773842068,0.45026387353853226,-1.0,2,2014-03,2014-07
2014-07-12,2014-03-14,전라남도,-0.6508453210757082,0.2958166475237462,0.6316542310673938,-0.7384325208412141,-1.0,14,2014-03,2014-07
2014-07-12,2014-03-14,전라북도,0.26521334927675677,0.8358259534776599,0.7485956574672252,-0.6212836049709496,-1.0,8,2014-03,2014-07
2014-07-12,2014-03-14,충청남도,0.28046366411518986,0.5262584238277969,0.6629755256428131,-0.6183633767322825,-1.0,6,2014-03,2014-07
2014-07-12,2014-03-14,충청북도,0.64430367632514,0.2521893568508733,0.584391033957135,-0.5053630384965501,-1.0,5,2014-03,2014-07
2014-07-13,2014-03-15,강원도,1.9140180510421843,2.1898874906785455,1.4737675826412648,0.7413928128211372,14250.0,0,2014-03,2014-07
2014-07-13,2014-03-15,경기도,2.7291610738751615,0.8117260997229973,1.0105100242291034,0.8359571291911965,14250.0,1,2014-03,2014-07
2014-07-13,2014-03-15,경상남도,1.0330958580235048,0.9775310848824337,1.0798382506866246,0.4664045892350209,14250.0,11,2014-03,2014-07
2014-07-13,2014-03-15,경상북도,0.8747634137075572,1.3898690153282323,1.1283007403806298,0.1999865847273179,14250.0,4,2014-03,2014-07
2014-07-13,2014-03-15,광주광역시,1.8211694309713071,0.5710400028722168,0.6605190072560351,0.07321527346867718,14250.0,12,2014-03,2014-07
2014-07-13,2014-03-15,대구광역시,1.3499135987584856,0.23921626414733235,0.7490589439818984,0.234696757752846,14250.0,9,2014-03,2014-07
2014-07-13,2014-03-15,대전광역시,1.2840649944003553,1.2851147385431336,1.2002602071204151,0.5662824032052406,14250.0,7,2014-03,2014-07
2014-07-13,2014-03-15,부산광역시,1.1348319112067542,1.171852005071934,1.4175363350194259,1.084711576452886,14250.0,13,2014-03,2014-07
2014-07-13,2014-03-15,서울특별시,3.0800943690900935,0.04916560796813115,0.7997158871588749,1.0454944951626792,14250.0,3,2014-03,2014-07
2014-07-13,2014-03-15,울산광역시,1.8766512160558186,0.3221033219154975,1.0930719944456866,1.0475491310814935,14250.0,10,2014-03,2014-07
2014-07-13,2014-03-15,인천광역시,2.014570660162209,1.0658710735837276,1.300382465167617,1.2312513542856451,14250.0,2,2014-03,2014-07
2014-07-13,2014-03-15,전라남도,0.3514007098777981,1.0493804653343317,1.0849335248119807,0.23350371688969093,14250.0,14,2014-03,2014-07
2014-07-13,2014-03-15,전라북도,0.6932775832810818,1.7040698272658863,1.1214164956540997,-0.07264263541948877,14250.0,8,2014-03,2014-07
2014-07-13,2014-03-15,충청남도,0.2442502043468165,1.7711465354738898,1.2474725415769932,0.05867082872834951,14250.0,6,2014-03,2014-07
2014-07-13,2014-03-15,충청북도,2.3706299678679104,1.4291238832126958,1.224923014395276,0.7734730207375198,14250.0,5,2014-03,2014-07
2014-07-14,2014-03-16,강원도,2.5590096293857734,2.3448356917740503,1.4448637384705898,0.7193373791827954,10000.0,0,2014-03,2014-07
2014-07-14,2014-03-16,경기도,2.8530469485919054,1.3799747819683246,1.14363602774226,0.8027414671494636,10000.0,1,2014-03,2014-07
2014-07-14,2014-03-16,경상남도,1.595487202393981,2.2249738622080018,1.506021224965375,0.8445909553364335,10000.0,11,2014-03,2014-07
2014-07-14,2014-03-16,경상북도,1.7715477608584658,2.350933490791748,1.4617690198572761,0.6056987550823733,10000.0,4,2014-03,2014-07
2014-07-14,2014-03-16,광주광역시,2.0218837847676667,1.0551115193622882,0.7101557976074335,-0.05966200651683212,15000.0,12,2014-03,2014-07
2014-07-14,2014-03-16,대구광역시,1.9331714953497585,1.6893529853258633,1.2327764245052766,0.695586754116072,15000.0,9,2014-03,2014-07
2014-07-14,2014-03-16,대전광역시,1.1748102559989249,2.08559747676722,1.5627478998197173,0.9080836984779592,15000.0,7,2014-03,2014-07
2014-07-14,2014-03-16,부산광역시,1.1955402378326245,2.7425423330203627,1.9075818747798525,1.3063394568489026,14000.0,13,2014-03,2014-07
2014-07-14,2014-03-16,서울특별시,3.2259804585526806,0.5774113706318805,0.9255716563176417,0.9783170642517431,10000.0,3,2014-03,2014-07
2014-07-14,2014-03-16,울산광역시,2.615242692613183,2.3291193085298656,1.996018982519128,2.1551224640627917,10000.0,10,2014-03,2014-07
2014-07-14,2014-03-16,인천광역시,2.6078007368528193,1.4712749919231944,1.3711744010083808,1.227474953613463,10000.0,2,2014-03,2014-07
2014-07-14,2014-03-16,전라남도,0.5436165141318714,1.4559988464022193,1.0448229656184544,-0.07650201564296527,10000.0,14,2014-03,2014-07
2014-07-14,2014-03-16,전라북도,0.6983628237042958,2.4197217722292574,1.3762052346092262,0.11675710602730513,10000.0,8,2014-03,2014-07
2014-07-14,2014-03-16,충청남도,0.4146103374481057,2.275180560791378,1.3713862070351694,0.03474256524976164,10000.0,6,2014-03,2014-07
2014-07-14,2014-03-16,충청북도,3.036855949210001,1.817127218650209,1.4432145502105538,1.2438504155211074,10000.0,5,2014-03,2014-07
2014-07-15,2014-03-17,강원도,1.4335823245510482,1.5430260380885503,0.754794217226825,-0.8677641466514466,11000.0,0,2014-03,2014-07
2014-07-15,2014-03-17,경기도,2.061705658351311,0.3347369896956234,0.46197239109583715,-0.5735298645103525,11000.0,1,2014-03,2014-07
2014-07-15,2014-03-17,경상남도,0.9216770904465277,1.1429499133814789,0.7258717218109729,-0.8220600834988396,11000.0,11,2014-03,2014-07
2014-07-15,2014-03-17,경상북도,0.9187363500412398,1.8813886852897954,0.9092292855591079,-0.849020169280914,11000.0,4,2014-03,2014-07
2014-07-15,2014-03-17,광주광역시,1.2252852617707073,0.13967276357654254,0.19771040175545956,-1.2277825154807047,17000.0,12,2014-03,2014-07
2014-07-15,2014-03-17,대구광역시,1.883802591801794,0.6927266869316028,0.5248254879655736,-0.7055723167865733,15000.0,9,2014-03,2014-07
2014-07-15,2014-03-17,대전광역시,0.9366636645092663,0.10212182329799449,0.3161842892747396,-1.24276127993907,15000.0,7,2014-03,2014-07
2014-07-15,2014-03-17,부산광역시,1.3226238952471803,1.1918165148452682,1.0906345370149977,0.011797102347925853,14000.0,13,2014-03,2014-07
2014-07-15,2014-03-17,서울특별시,2.8787885827350923,-0.5061884980595018,0.2453290458707092,-0.22296775331546348,11000.0,3,2014-03,2014-07
2014-07-15,2014-03-17,울산광역시,2.070353232978563,0.9520039713389156,0.8476624616935042,-0.16208561009330294,11000.0,10,2014-03,2014-07
2014-07-15,2014-03-17,인천광역시,1.6291647881805071,0.6820099158724722,0.8513691022136001,0.014558231651309761,11000.0,2,2014-03,2014-07
2014-07-15,2014-03-17,전라남도,0.5502849560030905,0.5581474507785662,0.5920310132989453,-0.9047535599682331,11000.0,14,2014-03,2014-07
2014-07-15,2014-03-17,전라북도,0.08041354009036115,1.2042161590229157,0.6498727086478531,-1.2512845621372255,11000.0,8,2014-03,2014-07
2014-07-15,2014-03-17,충청남도,-0.6360803638324254,1.4823544449775228,0.8047067433368995,-1.267501535659226,11000.0,6,2014-03,2014-07
2014-07-15,2014-03-17,충청북도,1.8491443958009466,0.7717533198910315,0.5153180521798687,-0.8531350683372111,11000.0,5,2014-03,2014-07
2014-07-16,2014-03-18,강원도,1.5395392112117472,3.607827459796471,1.1627533779628216,-1.5268168717866675,12000.0,0,2014-03,2014-07
2014-07-16,2014-03-18,경기도,3.0751870050547288,1.6158254359959376,0.8129519477515078,-0.6149611551540904,12000.0,1,2014-03,2014-07
2014-07-16,2014-03-18,경상남도,1.3447277272087907,2.344232476235951,1.0158489131145816,-1.0132451759934573,12000.0,11,2014-03,2014-07
2014-07-16,2014-03-18,경상북도,1.3996398614595087,3.178301963368622,1.0963877374364182,-1.4070879302549555,12000.0,4,2014-03,2014-07
2014-07-16,2014-03-18,광주광역시,1.9723261698093018,2.185349277507421,0.6732178391473933,-1.5443228697620544,17000.0,12,2014-03,2014-07
2014-07-16,2014-03-18,대구광역시,0.8439446297964983,2.695487316212318,0.8911319186864329,-1.699334478451623,16000.0,9,2014-03,2014-07
2014-07-16,2014-03-18,대전광역시,1.4471626335904786,2.1783994376408673,0.8630455976259045,-1.4570148116819295,15000.0,7,2014-03,2014-07
2014-07-16,2014-03-18,부산광역시,1.2785314258544391,2.1856197200715624,1.2175985097491817,-0.5245334912041754,14000.0,13,2014-03,2014-07
2014-07-16,2014-03-18,서울특별시,3.1482283475717447,1.0420339835305912,0.47638703046648934,-0.951718915840756,12000.0,3,2014-03,2014-07
2014-07-16,2014-03-18,울산광역시,1.4052234549538531,2.125284527603444,1.1638134765327615,-0.4784588906660296,12000.0,10,2014-03,2014-07
2014-07-16,2014-03-18,인천광역시,2.5412024211112616,1.1719951830054893,0.819305584251031,-0.3747107477937502,12000.0,2,2014-03,2014-07
2014-07-16,2014-03-18,전라남도,1.6322891862057969,2.604480594163455,0.9588035040318014,-1.3880114262350174,12000.0,14,2014-03,2014-07
2014-07-16,2014-03-18,전라북도,1.3218049981223519,1.9925457089694096,0.8195286568961622,-1.3398147533034948,12000.0,8,2014-03,2014-07
2014-07-16,2014-03-18,충청남도,2.267965153670582,2.523565481679885,1.1104247872527275,-0.842041188304644,12000.0,6,2014-03,2014-07
2014-07-16,2014-03-18,충청북도,2.9930006572010988,3.429495603771349,1.2458637241962338,-0.9307604440829534,12000.0,5,2014-03,2014-07
2014-07-17,2014-03-19,강원도,-0.027243555641185885,0.7514912529255802,0.5943085907482254,-1.155638667591168,12000.0,0,2014-03,2014-07
2014-07-17,2014-03-19,경기도,3.0083032376084153,0.4182659469646573,0.5123920368161118,-0.3844410484219135,12000.0,1,2014-03,2014-07
2014-07-17,2014-03-19,경상남도,0.514765708530149,0.6911067128514182,0.8367284385839135,-0.36901035594226533,12000.0,11,2014-03,2014-07
2014-07-17,2014-03-19,경상북도,-0.717193167909172,1.169594528105296,0.8391864854790381,-0.9548851861214865,12000.0,4,2014-03,2014-07
2014-07-17,2014-03-19,광주광역시,3.6869435925319105,1.4328715053050494,0.521163351250435,-0.8825718327184651,17000.0,12,2014-03,2014-07
2014-07-17,2014-03-19,대구광역시,-0.7059221768826457,0.6582574352159684,0.662213525362746,-1.0292657365457891,16000.0,9,2014-03,2014-07
2014-07-17,2014-03-19,대전광역시,0.46937785018705247,0.8203228492501868,0.5011801946159962,-1.4000216899553246,16000.0,7,2014-03,2014-07
2014-07-17,2014-03-19,부산광역시,0.46561747783076773,0.4556788415739971,1.2332934827331266,0.6095308015807516,14000.0,13,2014-03,2014-07
2014-07-17,2014-03-19,서울특별시,3.7404467525275096,-0.13620553644287942,0.2661013274381556,-0.2779215326742555,12000.0,3,2014-03,2014-07
2014-07-17,2014-03-19,울산광역시,-0.3394610603837649,0.5980174495878949,1.0342088767968858,-0.02788346509792942,12000.0,10,2014-03,2014-07
2014-07-17,2014-03-19,인천광역시,3.454009256024921,0.09614117350060342,0.7533021359751862,0.5556353381722574,12000.0,2,2014-03,2014-07
2014-07-17,2014-03-19,전라남도,1.7531411811314188,0.8183634244546917,0.922663990095571,-0.061390345833849044,12000.0,14,2014-03,2014-07
2014-07-17,2014-03-19,전라북도,2.5050626054346594,1.7425172455797966,0.6767256890523721,-1.1944398488344479,12000.0,8,2014-03,2014-07
2014-07-17,2014-03-19,충청남도,1.5744302200998708,0.9501921897663995,0.5626337049267712,-1.11433322304838,12000.0,6,2014-03,2014-07
2014-07-17,2014-03-19,충청북도,0.26955088524972726,0.9675368131079987,0.632108496031593,-1.1409804349021282,12000.0,5,2014-03,2014-07
2014-07-18,2014-03-20,강원도,-0.7456642558163644,0.3110768859302679,0.45979967284548806,-1.386622113160341,-1.0,0,2014-03,2014-07
