,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
216,2013-01-15,6,2013,0.007186250000000003,0.9091666666666663,0.017070833333333337,0.028120416666666675,79.1,34.78779965895809,6.92,토마토(10kg),충청남도,오정도매,30000.0
231,2013-01-16,6,2013,0.006487500000000003,0.7874999999999999,0.017370833333333342,0.02594791666666668,66.79583333333332,51.39783612386224,0.26,토마토(10kg),충청남도,오정도매,30000.0
246,2013-01-17,6,2013,0.008918333333333337,0.7937500000000002,0.03004583333333335,0.017443333333333345,65.0875,44.38182716474781,4.2,토마토(10kg),충청남도,오정도매,30000.0
261,2013-01-18,6,2013,0.0045354166666666685,0.6141666666666666,0.021620833333333343,0.02194250000000001,38.15,50.17313139832863,8.56,토마토(10kg),충청남도,오정도매,30000.0
276,2013-01-19,6,2013,0.008418333333333337,0.8241666666666667,0.01881666666666667,0.025837916666666672,72.94166666666669,43.68886518075281,4.159999999999998,토마토(10kg),충청남도,오정도매,30000.0
291,2013-01-20,6,2013,0.008623333333333337,1.03375,0.019775000000000008,0.02811208333333335,111.64166666666664,42.5601170436056,3.44,토마토(10kg),충청남도,오정도매,30000.0
306,2013-01-21,6,2013,0.0038379166666666687,0.6012499999999998,0.017554166666666676,0.022784583333333337,26.09583333333334,40.25792837636008,0.04,토마토(10kg),충청남도,오정도매,30000.0
321,2013-01-22,6,2013,0.003697083333333335,0.6504166666666665,0.013054166666666672,0.02274875,21.041666666666668,29.741127539229847,0.0,토마토(10kg),충청남도,오정도매,35000.0
336,2013-01-23,6,2013,0.003057916666666668,0.67875,0.016195833333333333,0.02018500000000001,35.95,22.260148494435416,0.0,토마토(10kg),충청남도,오정도매,35000.0
351,2013-01-24,6,2013,0.006425416666666668,0.6791666666666666,0.022129166666666672,0.016478333333333338,58.90833333333333,19.870218099837942,0.4400000000000001,토마토(10kg),충청남도,오정도매,35000.0
366,2013-01-25,6,2013,0.0027445833333333346,0.27125000000000005,0.026812500000000017,0.009262500000000005,26.27083333333333,23.081062469219088,8.84,토마토(10kg),충청남도,오정도매,38000.0
381,2013-01-26,6,2013,0.003707916666666668,0.3075,0.02945000000000001,0.009669583333333336,24.59166666666666,28.706286032340635,9.24,토마토(10kg),충청남도,오정도매,38000.0
396,2013-01-27,6,2013,0.003583750000000001,0.4175,0.026983333333333345,0.012062083333333334,31.59583333333333,29.59403302400576,5.98,토마토(10kg),충청남도,오정도매,38000.0
411,2013-01-28,6,2013,0.004146250000000002,0.56625,0.0175,0.019582916666666682,42.55833333333333,24.209899745287657,5.539999999999999,토마토(10kg),충청남도,오정도매,38000.0
426,2013-01-29,6,2013,0.004536250000000002,0.5741666666666666,0.017650000000000006,0.023117083333333344,51.95,20.971423874836372,0.42,토마토(10kg),충청남도,오정도매,45000.0
441,2013-01-30,6,2013,0.004830833333333335,0.6279166666666668,0.01572083333333334,0.026229166666666668,62.02916666666666,22.985396595509407,4.74,토마토(10kg),충청남도,오정도매,45000.0
456,2013-01-31,6,2013,0.0051016666666666675,0.6312499999999999,0.018045833333333337,0.027647083333333343,72.98750000000003,23.572745175207015,5.8199999999999985,토마토(10kg),충청남도,오정도매,45000.0
471,2013-02-01,6,2013,0.0036704166666666673,0.4425,0.022695833333333342,0.017758750000000004,29.52083333333333,22.28701705268103,0.02,토마토(10kg),충청남도,오정도매,45000.0
486,2013-02-02,6,2013,0.004184166666666668,0.3675000000000001,0.029062500000000005,0.010421666666666671,35.6375,24.5405841117892,8.88,토마토(10kg),충청남도,오정도매,45000.0
501,2013-02-03,6,2013,0.003697083333333335,0.4325,0.014466666666666671,0.019395000000000003,32.641666666666666,28.695370838065,0.02,토마토(10kg),충청남도,오정도매,45000.0
