,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
16975,2016-02-06,10,2016,0.005280555555555557,0.5219444444444445,0.03127777777777778,0.01708055555555556,36.54393939393939,21.980843035397548,10.0,토마토(10kg),울산광역시,엄궁도매,30000.0
16990,2016-02-07,10,2016,0.005850000000000003,0.5055555555555555,0.02763888888888889,0.01789722222222223,32.75277777777778,22.772784656061784,7.7,토마토(10kg),울산광역시,엄궁도매,30000.0
17005,2016-02-08,10,2016,0.005869444444444445,0.4680555555555556,0.03315833333333335,0.017238888888888894,36.03611111111111,27.961440829793943,9.9,토마토(10kg),울산광역시,엄궁도매,30000.0
17020,2016-02-09,10,2016,0.0050277777777777794,0.465,0.03408333333333335,0.014322222222222226,45.49884716732543,27.681369670861958,10.2,토마토(10kg),울산광역시,엄궁도매,30000.0
17035,2016-02-10,10,2016,0.006241666666666668,0.5143236714975846,0.025563888888888896,0.02145833333333334,32.53497584541063,24.675807453677894,10.2,토마토(10kg),울산광역시,엄궁도매,30000.0
17050,2016-02-11,10,2016,0.007445634920634922,0.6712301587301589,0.013618754313319529,0.03507103174603176,39.98367149758453,20.806366230332607,7.8,토마토(10kg),울산광역시,엄궁도매,30000.0
17065,2016-02-12,10,2016,0.006701587301587303,0.6115382819794584,0.013640226802183329,0.03032849206349208,37.55299422799422,19.68524229401265,0.0,토마토(10kg),울산광역시,엄궁도매,30000.0
17080,2016-02-13,10,2016,0.007891666666666668,0.5347222222222222,0.014366666666666672,0.02525151515151516,20.74722222222222,17.270055512233533,0.1,토마토(10kg),울산광역시,엄궁도매,30000.0
17095,2016-02-14,10,2016,0.0038694444444444453,0.4452777777777779,0.02942777777777779,0.010383333333333336,18.79816017316017,22.386414205096777,3.9,토마토(10kg),울산광역시,엄궁도매,30000.0
17110,2016-02-15,10,2016,0.003645114831176214,0.3480865193346012,0.029206678033532267,0.014183108231637646,25.10692335251832,22.677364723595442,10.4,토마토(10kg),울산광역시,엄궁도매,30000.0
17125,2016-02-16,10,2016,0.0042099567099567105,0.4070310245310246,0.029581493506493525,0.014354978354978362,27.11882332643202,21.85208484759501,9.1,토마토(10kg),울산광역시,엄궁도매,30000.0
17140,2016-02-17,10,2016,0.005609920634920636,0.4465873015873016,0.02298373015873017,0.02256666666666667,29.315092226613967,15.903870234558294,10.5,토마토(10kg),울산광역시,엄궁도매,30000.0
17155,2016-02-18,10,2016,0.005781565656565657,0.538023088023088,0.01958571428571429,0.03002582972582973,40.87723665223665,20.899387167476025,10.3,토마토(10kg),울산광역시,엄궁도매,30000.0
17170,2016-02-19,10,2016,0.010249242424242432,0.6078030303030302,0.023318181818181814,0.038934090909090925,60.717270531400956,35.680314944851524,8.2,토마토(10kg),울산광역시,엄궁도매,30000.0
17185,2016-02-20,10,2016,0.006200000000000002,0.4747222222222224,0.023152777777777786,0.02505000000000001,60.18333333333333,30.037495559392305,2.7,토마토(10kg),울산광역시,엄궁도매,30000.0
17200,2016-02-21,10,2016,0.00607777777777778,0.3830555555555556,0.0314138888888889,0.016530555555555555,32.79722222222222,17.46252002770277,10.4,토마토(10kg),울산광역시,엄궁도매,30000.0
17215,2016-02-22,10,2016,0.007943939393939396,0.4629797979797981,0.01577676767676768,0.03263358585858588,42.60991436100131,24.13947083079699,1.8,토마토(10kg),울산광역시,엄궁도매,30000.0
17230,2016-02-23,10,2016,0.004730303030303033,0.5175252525252527,0.026418686868686876,0.02550126262626264,72.04553140096618,37.43042006915467,8.4,토마토(10kg),울산광역시,엄궁도매,30000.0
17245,2016-02-24,10,2016,0.003855555555555557,0.3623015873015873,0.02500198412698414,0.019699603174603186,30.51298701298701,25.89831711321849,3.1,토마토(10kg),울산광역시,엄궁도매,30000.0
17260,2016-02-25,10,2016,0.004322029299203213,0.4720918815484032,0.027453580839450417,0.021901298701298703,40.80104147060669,27.790128380065646,10.5,토마토(10kg),울산광역시,엄궁도매,30000.0
17275,2016-02-26,10,2016,0.006212229437229441,0.6006890331890331,0.02638589466089467,0.030984235209235225,74.19712121212119,38.66787392558099,7.1,토마토(10kg),울산광역시,엄궁도매,30000.0
17290,2016-02-27,10,2016,0.0077527777777777794,0.599722222222222,0.03308611111111112,0.027511111111111118,87.54951690821255,44.061483062691394,8.1,토마토(10kg),울산광역시,엄궁도매,30000.0
17305,2016-02-28,10,2016,0.0054305555555555565,0.5833333333333335,0.0341138888888889,0.019430555555555562,76.35253623188405,37.68806816924818,5.6,토마토(10kg),울산광역시,엄궁도매,30000.0
17320,2016-02-29,10,2016,0.0037250000000000017,0.3948015873015873,0.03473531746031748,0.013614181286549712,38.84498936735778,25.20711301349792,9.7,토마토(10kg),울산광역시,엄궁도매,30000.0
17335,2016-03-01,10,2016,0.004958333333333335,0.4763888888888889,0.030405555555555564,0.017352777777777783,35.841545893719804,26.718600702884626,10.9,토마토(10kg),울산광역시,엄궁도매,31000.0
17350,2016-03-02,10,2016,0.007493568522756169,0.4998759216882787,0.02889810704296975,0.027630550470378858,48.175664540138214,25.419423530332857,10.9,토마토(10kg),울산광역시,엄궁도매,32000.0
17365,2016-03-03,10,2016,0.009612777777777779,0.5714242424242425,0.0218239393939394,0.037220972886762384,47.852407407407405,25.780626755019394,10.8,토마토(10kg),울산광역시,엄궁도매,32000.0
17380,2016-03-04,10,2016,0.0049049019607843155,0.6824836601307189,0.006969117647058824,0.03986846405228759,36.043985507246376,26.39724142187347,0.0,토마토(10kg),울산광역시,엄궁도매,32000.0
17395,2016-03-05,10,2016,0.00651388888888889,0.5563888888888889,0.02453611111111112,0.02411388888888889,51.295238095238105,26.28962877176868,0.4,토마토(10kg),울산광역시,엄궁도매,32666.66666666667
17410,2016-03-06,10,2016,0.007391666666666669,0.476111111111111,0.027355555555555564,0.01797777777777778,30.303787878787883,20.559915751726194,2.5,토마토(10kg),울산광역시,엄궁도매,33333.333333333336
17425,2016-03-07,10,2016,0.007007160110420982,0.5160588972431078,0.024242201518288486,0.023872222222222232,50.134994188369475,20.18981614773707,9.6,토마토(10kg),울산광역시,엄궁도매,34000.0
17440,2016-03-08,10,2016,0.004238888888888891,0.4911956521739132,0.018991666666666674,0.028527124183006545,68.76150793650794,24.27988584469505,0.0,토마토(10kg),울산광역시,엄궁도매,34000.0
17455,2016-03-09,10,2016,0.004458982683982686,0.37086507936507934,0.029318290043290056,0.014981168831168838,30.170129870129863,21.78945667924404,3.8,토마토(10kg),울산광역시,엄궁도매,37000.0
17470,2016-03-10,10,2016,0.004195310245310248,0.40922035480859015,0.025865295815295827,0.019043145743145758,41.040844783236096,22.0610397567878,8.5,토마토(10kg),울산광역시,엄궁도매,38000.0
17485,2016-03-11,10,2016,0.005137698412698415,0.4398802622498276,0.027830555555555563,0.022182222222222225,41.66749639249638,28.337254048247107,11.2,토마토(10kg),울산광역시,엄궁도매,40000.0
17500,2016-03-12,10,2016,0.005372222222222223,0.4855555555555557,0.02688055555555556,0.024936111111111117,50.13055555555556,36.77873579180349,11.1,토마토(10kg),울산광역시,엄궁도매,40666.66666666666
17515,2016-03-13,10,2016,0.006519444444444447,0.5472474747474746,0.03146666666666667,0.026233333333333345,72.56111111111113,38.831242164526465,0.0,토마토(10kg),울산광역시,엄궁도매,41333.333333333336
17530,2016-03-14,10,2016,0.004920906432748539,0.5318567251461987,0.0337934210526316,0.02355482456140352,72.3517094017094,35.566518224421365,6.5,토마토(10kg),울산광역시,엄궁도매,42000.0
17545,2016-03-15,10,2016,0.006564285714285715,0.5778174603174603,0.026724206349206355,0.030873412698412706,62.355555555555576,30.46375434183386,10.3,토마토(10kg),울산광역시,엄궁도매,42000.0
17560,2016-03-16,10,2016,0.008315707070707072,0.6945151515151515,0.0208629292929293,0.04465550505050507,71.45429292929293,35.24961167345944,8.2,토마토(10kg),울산광역시,엄궁도매,42000.0
17575,2016-03-17,10,2016,0.011010714285714287,0.6583333333333333,0.025300793650793654,0.04147460317460319,69.09025252525251,38.278163124145934,10.3,토마토(10kg),울산광역시,엄궁도매,42000.0
17590,2016-03-18,10,2016,0.006266111111111113,0.5725959595959595,0.01387555555555556,0.035406666666666683,28.064547650417207,32.21652092245248,0.0,토마토(10kg),울산광역시,엄궁도매,42000.0
17605,2016-03-19,10,2016,0.004847222222222222,0.5580555555555554,0.031011111111111118,0.01870000000000001,61.00277777777778,32.28953290046732,10.3,토마토(10kg),울산광역시,엄궁도매,42000.0
17620,2016-03-20,10,2016,0.004480555555555557,0.4517857142857144,0.032436111111111124,0.014111111111111112,38.725,27.050338414267703,0.7,토마토(10kg),울산광역시,엄궁도매,42000.0
17635,2016-03-21,10,2016,0.0052122405372405384,0.41229797979797983,0.028600072150072164,0.019095274170274186,27.781901311249147,22.3671358912434,10.9,토마토(10kg),울산광역시,엄궁도매,42000.0
17650,2016-03-22,10,2016,0.01068201754385965,0.6755116959064327,0.021973538011695902,0.03560131578947369,55.847393269075184,31.415312421169077,10.6,토마토(10kg),울산광역시,엄궁도매,40000.0
17665,2016-03-23,10,2016,0.005375505050505053,0.421919191919192,0.0362893217893218,0.01661341269841271,38.6618482966309,29.651100506005054,3.6,토마토(10kg),울산광역시,엄궁도매,38000.0
17680,2016-03-24,10,2016,0.004465170353419782,0.3764005847953216,0.033386783625731005,0.014417017543859652,20.68244754041968,30.0942433295712,4.5,토마토(10kg),울산광역시,엄궁도매,38000.0
17695,2016-03-25,10,2016,0.004644444444444446,0.3929761904761905,0.026686507936507942,0.020973412698412703,25.74747474747475,33.94093920639898,3.5,토마토(10kg),울산광역시,엄궁도매,38000.0
17710,2016-03-26,10,2016,0.0047638888888888896,0.4702777777777778,0.021127777777777784,0.026569444444444458,27.077777777777772,31.570777517570445,2.9,토마토(10kg),울산광역시,엄궁도매,38000.0
17725,2016-03-27,10,2016,0.0047277777777777795,0.565,0.029061111111111117,0.02311111111111112,50.081038647343,40.875264884640025,9.4,토마토(10kg),울산광역시,엄궁도매,38000.0
17740,2016-03-28,10,2016,0.007117276805320284,0.5918702553485161,0.0407844312692139,0.02992973837756447,60.747946859903365,39.0560939051649,11.4,토마토(10kg),울산광역시,엄궁도매,38000.0
17755,2016-03-29,10,2016,0.006420634920634923,0.6082142857142858,0.042617857142857145,0.02939166666666668,70.85716721471195,39.80282200049806,3.5,토마토(10kg),울산광역시,엄궁도매,38000.0
17770,2016-03-30,10,2016,0.00926818495514148,0.5528053830227743,0.04304190821256039,0.030692356797791587,65.50714285714285,38.36314098443303,10.6,토마토(10kg),울산광역시,엄궁도매,35000.0
17785,2016-03-31,10,2016,0.010366666666666668,0.7283333333333332,0.02828611111111112,0.04026666666666669,89.1027777777778,41.44746550664981,6.8,토마토(10kg),울산광역시,엄궁도매,34000.0
17800,2016-04-01,10,2016,0.008061904761904765,0.6490079365079365,0.03706111111111112,0.03361309523809525,88.71489898989898,40.37062269135149,11.0,토마토(10kg),울산광역시,엄궁도매,34000.0
17815,2016-04-02,10,2016,0.011445048309178748,0.7666666666666667,0.03250833333333334,0.029025000000000013,81.34166666666667,40.38103880031787,6.6,토마토(10kg),울산광역시,엄궁도매,34000.0
17830,2016-04-03,10,2016,0.00783055555555556,0.5310507246376812,0.030505555555555564,0.022722222222222237,36.79130434782609,28.329002014723937,0.0,토마토(10kg),울산광역시,엄궁도매,34000.0
17845,2016-04-04,10,2016,0.00387777777777778,0.4461111111111111,0.030225000000000005,0.021347222222222233,17.90627903751474,16.247251817714744,0.0,토마토(10kg),울산광역시,엄궁도매,34000.0
17860,2016-04-05,10,2016,0.007780216763912419,0.6114153961980049,0.020825887759583408,0.03268447518664911,45.257235397452796,20.92680327554001,8.4,토마토(10kg),울산광역시,엄궁도매,34000.0
17875,2016-04-06,10,2016,0.009674242424242429,0.6271892841458058,0.037936868686868686,0.03211969696969698,69.95732323232325,29.23227410105314,4.6,토마토(10kg),울산광역시,엄궁도매,34000.0
17890,2016-04-07,10,2016,0.005622222222222225,0.5745634920634921,0.03456904761904764,0.0242984126984127,18.53968253968253,18.32757967191514,1.0,토마토(10kg),울산광역시,엄궁도매,34000.0
17905,2016-04-08,10,2016,0.0073141414141414144,0.6041414141414141,0.02763257575757577,0.03032954545454547,60.761111111111106,25.877215601135436,10.7,토마토(10kg),울산광역시,엄궁도매,34000.0
