,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
1396,2013-04-04,1,2013,0.0103573312236287,0.8345464135021097,0.02633280590717299,0.05731693037974685,124.89082278481015,21.219544899632343,10.62,토마토(10kg),경기도,가락도매,32000.0
1411,2013-04-05,1,2013,0.010331223628691993,0.9592827004219412,0.02947995780590716,0.06715469409282701,175.30274261603378,17.408198695948364,4.34,토마토(10kg),경기도,가락도매,30000.0
1426,2013-04-06,1,2013,0.004078217299578061,0.639029535864979,0.02981170886075951,0.03094077004219412,74.64556962025316,23.89259488222661,0.0,토마토(10kg),경기도,가락도매,30000.0
1441,2013-04-07,1,2013,0.003331065400843882,0.38491561181434586,0.03732647679324895,0.013853850210970471,23.62763713080169,22.184482095788766,8.22,토마토(10kg),경기도,가락도매,30000.0
1456,2013-04-08,1,2013,0.005457331223628696,0.4745780590717301,0.033751582278481004,0.02459815400843884,50.838607594936704,25.448137113003483,7.0200000000000005,토마토(10kg),경기도,가락도매,30000.0
1471,2013-04-09,1,2013,0.0049787447257384,0.4565400843881855,0.033060126582278485,0.017322046413502115,68.72099156118148,32.95799288815883,9.5,토마토(10kg),경기도,가락도매,30000.0
1486,2013-04-10,1,2013,0.0037670886075949366,0.4197257383966245,0.03324208860759496,0.019177320675105487,35.54799578059072,27.15324692046051,8.9,토마토(10kg),경기도,가락도매,30000.0
1501,2013-04-11,1,2013,0.00503085443037975,0.4589662447257384,0.035887658227848125,0.01691845991561182,41.79588607594937,23.95975489479359,8.34,토마토(10kg),경기도,가락도매,30000.0
1516,2013-04-12,1,2013,0.004404588607594939,0.4320147679324894,0.02881276371308018,0.02513349156118144,38.82647679324893,18.825676243739586,10.54,토마토(10kg),경기도,가락도매,30000.0
1531,2013-04-13,1,2013,0.005853902953586497,0.4514240506329112,0.03772415611814347,0.025306434599156127,56.805907172995774,20.051938600352916,10.02,토마토(10kg),경기도,가락도매,30000.0
1546,2013-04-14,1,2013,0.004262341772151901,0.4024261603375528,0.04615453586497892,0.012990875527426166,67.05432489451478,19.12110137450378,9.06,토마토(10kg),경기도,가락도매,30000.0
1561,2013-04-15,1,2013,0.004560601265822788,0.4757911392405064,0.016401898734177214,0.034885284810126586,59.190400843881854,26.449219763958634,2.32,토마토(10kg),경기도,가락도매,30000.0
1576,2013-04-16,1,2013,0.005243037974683546,0.4972573839662445,0.03014240506329115,0.030197626582278495,66.39767932489451,26.231687193319036,5.0200000000000005,토마토(10kg),경기도,가락도매,30000.0
1591,2013-04-17,1,2013,0.003583438818565403,0.4460970464135021,0.025083860759493686,0.024376371308016887,54.89029535864979,24.078989735044388,5.159999999999998,토마토(10kg),경기도,가락도매,27000.0
1606,2013-04-18,1,2013,0.00458987341772152,0.4330696202531648,0.03369725738396626,0.022485232067510564,64.01951476793248,26.88188219789003,7.540000000000001,토마토(10kg),경기도,가락도매,30000.0
1621,2013-04-19,1,2013,0.0034732067510548537,0.3952004219409283,0.03446571729957807,0.022169251054852325,38.943565400843866,24.654865097474605,9.5,토마토(10kg),경기도,가락도매,30000.0
1636,2013-04-20,1,2013,0.00337315400843882,0.4566983122362869,0.022394514767932503,0.02777109704641352,31.83913502109705,31.47383074947443,0.14,토마토(10kg),경기도,가락도매,30000.0
1651,2013-04-21,1,2013,0.005539609704641354,0.5868143459915613,0.038273206751054833,0.020360864978902958,67.38660337552747,28.14453093575029,9.82,토마토(10kg),경기도,가락도매,30000.0
1666,2013-04-22,1,2013,0.0073043248945147705,0.6033227848101265,0.034171413502109685,0.034303322784810124,82.07647679324894,28.446689055419444,10.48,토마토(10kg),경기도,가락도매,30000.0
1681,2013-04-23,1,2013,0.005361656118143461,0.5725738396624471,0.019622362869198315,0.04480690928270041,64.22046413502112,26.201955397650238,0.0,토마토(10kg),경기도,가락도매,30000.0
1696,2013-04-24,1,2013,0.004688080168776374,0.4898734177215188,0.035433544303797485,0.02399636075949368,43.843354430379755,20.115831604488747,11.68,토마토(10kg),경기도,가락도매,30000.0
1711,2013-04-25,1,2013,0.006277478902953588,0.6098101265822784,0.035102848101265835,0.025230010548523214,74.4746835443038,24.27298885459998,1.9,토마토(10kg),경기도,가락도매,32000.0
1726,2013-04-26,1,2013,0.004373628691983125,0.4901898734177215,0.030928270042194114,0.025440717299578062,50.667194092826996,27.90828228306981,9.74,토마토(10kg),경기도,가락도매,32000.0
1741,2013-04-27,1,2013,0.006150369198312239,0.524419831223629,0.030965717299578067,0.030886550632911413,56.93143459915611,26.27607667507577,10.98,토마토(10kg),경기도,가락도매,32000.0
1756,2013-04-28,1,2013,0.004449894514767936,0.4568565400843883,0.034313291139240504,0.023660495780590728,44.960970464134995,28.478928042349054,3.4200000000000004,토마토(10kg),경기도,가락도매,32000.0
1771,2013-04-29,1,2013,0.0049925632911392405,0.514451476793249,0.04035073839662448,0.01907652953586499,43.426687763713105,30.83079182210299,6.7,토마토(10kg),경기도,가락도매,32000.0
1786,2013-04-30,1,2013,0.006931276371308017,0.6112869198312237,0.02985759493670886,0.02960221518987343,68.8887130801688,41.055664799660896,10.56,토마토(10kg),경기도,가락도매,32000.0
1801,2013-05-01,1,2013,0.003838132911392405,0.39752109704641336,0.030177215189873426,0.02074008438818566,43.63291139240504,37.21878308097497,8.98,토마토(10kg),경기도,가락도매,29000.0
1816,2013-05-02,1,2013,0.00499462025316456,0.4665084388185655,0.024404535864978903,0.027670991561181444,45.66561181434601,28.00936058037319,6.539999999999999,토마토(10kg),경기도,가락도매,26000.0
1831,2013-05-03,1,2013,0.005529535864978907,0.5101265822784811,0.02629324894514768,0.03008238396624473,59.99999999999999,18.2410958185742,5.6,토마토(10kg),경기도,가락도매,30000.0
1846,2013-05-04,1,2013,0.005275052742616036,0.5072257383966244,0.04205959915611812,0.027128059071729962,69.53270042194093,20.268279102643714,9.6,토마토(10kg),경기도,가락도매,30333.33333333333
1861,2013-05-05,1,2013,0.005366402953586497,0.4994725738396624,0.04435548523206752,0.023809124472573853,63.65664556962023,19.815720514420928,11.6,토마토(10kg),경기도,가락도매,30666.66666666667
1876,2013-05-06,1,2013,0.00602273206751055,0.4696729957805906,0.038027953586497895,0.033128006329113946,53.7811181434599,19.3884751664357,10.779999999999998,토마토(10kg),경기도,가락도매,31000.0
1891,2013-05-07,1,2013,0.007295991561181435,0.5883438818565397,0.039372362869198325,0.043069514767932505,83.29008438818559,22.09304476710783,10.84,토마토(10kg),경기도,가락도매,26000.0
