,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
5219,2013-12-14,14,2013,0.00608602941176471,0.4274509803921568,0.024754901960784326,0.012343137254901965,28.53186274509804,26.255926438944336,7.769230769230768,토마토(10kg),전라남도,각화도매,28000.0
5234,2013-12-15,14,2013,0.007574019607843141,0.42965686274509796,0.02500245098039217,0.011428921568627456,32.343137254901954,32.895474496831625,7.700000000000001,토마토(10kg),전라남도,각화도매,29000.0
5249,2013-12-16,14,2013,0.0059769607843137285,0.3904411764705883,0.015450980392156869,0.01792230392156863,23.517156862745093,25.93503300345878,0.007692307692307694,토마토(10kg),전라남도,각화도매,30000.0
5264,2013-12-17,14,2013,0.005002696078431375,0.37916666666666665,0.016786764705882362,0.017536764705882363,21.26960784313725,27.19949561253622,0.015384615384615384,토마토(10kg),전라남도,각화도매,30000.0
5279,2013-12-18,14,2013,0.004927205882352943,0.3602941176470588,0.021718137254901973,0.015314215686274515,20.799019607843142,26.7611110254627,2.669230769230769,토마토(10kg),전라남도,각화도매,30000.0
5294,2013-12-19,14,2013,0.0043061274509803935,0.2973039215686275,0.02766421568627452,0.00815980392156863,24.276960784313733,33.195745889538216,4.092307692307694,토마토(10kg),전라남도,각화도매,30000.0
5309,2013-12-20,14,2013,0.004531617647058826,0.3274509803921569,0.027897058823529424,0.008198774509803925,25.637254901960787,39.181150271032394,2.530769230769231,토마토(10kg),전라남도,각화도매,30000.0
5324,2013-12-21,14,2013,0.005332352941176472,0.3816176470588236,0.030112745098039236,0.009565441176470593,31.708333333333325,41.1861002102455,7.707692307692307,토마토(10kg),전라남도,각화도매,30000.0
5339,2013-12-22,14,2013,0.00490686274509804,0.3769607843137255,0.026828431372549037,0.012162500000000005,28.125,40.61967136447628,5.661538461538463,토마토(10kg),전라남도,각화도매,30000.0
5354,2013-12-23,14,2013,0.0039637254901960794,0.3188725490196078,0.02627941176470589,0.010915686274509808,21.590686274509807,37.901939766571104,5.5,토마토(10kg),전라남도,각화도매,30000.0
5369,2013-12-24,14,2013,0.005700245098039218,0.4257352941176471,0.02280882352941177,0.019304656862745104,23.154411764705888,34.476687508024625,8.46923076923077,토마토(10kg),전라남도,각화도매,30000.0
5384,2013-12-25,14,2013,0.006879411764705885,0.5723039215686274,0.014460784313725494,0.024553676470588242,30.80637254901961,24.455083549046034,2.9615384615384617,토마토(10kg),전라남도,각화도매,30000.0
5399,2013-12-26,14,2013,0.008929166666666669,0.5404411764705882,0.02180637254901961,0.016436519607843144,49.178921568627466,27.300308326928228,0.04615384615384616,토마토(10kg),전라남도,각화도매,30000.0
5414,2013-12-27,14,2013,0.004424264705882356,0.3453431372549019,0.030615196078431387,0.007167647058823531,26.56617647058824,15.109204225389956,5.369230769230769,토마토(10kg),전라남도,각화도매,30000.0
5429,2013-12-28,14,2013,0.004159313725490198,0.3813725490196078,0.02798284313725492,0.009418137254901966,17.259803921568626,20.636718223016214,5.376923076923077,토마토(10kg),전라남도,각화도매,30000.0
5444,2013-12-29,14,2013,0.005077941176470591,0.5004901960784314,0.023220588235294132,0.013706127450980396,24.115196078431374,29.01826593671014,6.3000000000000025,토마토(10kg),전라남도,각화도매,30000.0
5459,2013-12-30,14,2013,0.00909191176470588,0.6120098039215687,0.022757352941176475,0.022063235294117658,51.06372549019608,38.0509389622929,6.0153846153846136,토마토(10kg),전라남도,각화도매,30000.0
5474,2013-12-31,14,2013,0.012732352941176476,0.7487745098039216,0.02194607843137256,0.024432107843137263,85.82598039215686,33.306354376665986,8.223076923076924,토마토(10kg),전라남도,각화도매,30000.0
5489,2014-01-01,14,2014,0.00855026041666667,0.6122549019607844,0.024814897698209718,0.017606862745098047,114.93261033510392,31.543635180056402,8.184615384615388,토마토(10kg),전라남도,각화도매,30000.0
5504,2014-01-02,14,2014,0.008572549019607845,0.7035784313725489,0.01636176470588236,0.02595024509803923,78.5107843137255,37.602905532390366,7.015384615384617,토마토(10kg),전라남도,각화도매,30000.0
5519,2014-01-03,14,2014,0.010097384329225764,0.7696142093200917,0.016435111989459822,0.029227822986902283,55.225089126559716,35.062375427463735,6.461538461538463,토마토(10kg),전라남도,각화도매,30000.0
5534,2014-01-04,14,2014,0.0078047421142370035,0.5546568627450981,0.024462382779198644,0.016202941176470594,48.12009803921568,37.74911017233747,8.776923076923078,토마토(10kg),전라남도,각화도매,31000.0
5549,2014-01-05,14,2014,0.006589839572192516,0.5452046035805626,0.02274264705882353,0.016795343137254906,32.96070681236921,33.37877094633036,8.9,토마토(10kg),전라남도,각화도매,32000.0
