,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
5062,2013-12-04,7,2013,0.00805416666666667,1.0424999999999998,0.006883333333333334,0.03785416666666668,87.78333333333332,27.503115149472944,7.9,토마토(10kg),대전광역시,오정도매,31000.0
5077,2013-12-05,7,2013,0.00817916666666667,1.17125,0.004958333333333335,0.03644583333333335,108.96666666666664,24.13694470208281,0.6,토마토(10kg),대전광역시,오정도매,31000.0
5092,2013-12-06,7,2013,0.00625416666666667,0.6191666666666668,0.010154166666666669,0.027166666666666683,45.82083333333333,20.198260607544707,8.9,토마토(10kg),대전광역시,오정도매,31000.0
5107,2013-12-07,7,2013,0.005450000000000003,0.5929166666666668,0.008950000000000001,0.028466666666666682,33.38333333333333,23.360677211667934,6.4,토마토(10kg),대전광역시,오정도매,31000.0
5122,2013-12-08,7,2013,0.0046583333333333355,0.5966666666666667,0.010525,0.02854166666666668,36.6,22.43547030701985,8.6,토마토(10kg),대전광역시,오정도매,31000.0
5137,2013-12-09,7,2013,0.004500000000000002,0.7245833333333334,0.007145833333333331,0.03267083333333335,35.76666666666667,22.721663544900604,0.0,토마토(10kg),대전광역시,오정도매,31000.0
5152,2013-12-10,7,2013,0.004141666666666668,0.4291666666666668,0.018387500000000008,0.017854166666666678,38.63333333333335,23.636084006202626,5.4,토마토(10kg),대전광역시,오정도매,31000.0
5167,2013-12-11,7,2013,0.003566666666666669,0.3537500000000001,0.016270833333333342,0.01721250000000001,17.5625,20.161549143327214,3.3,토마토(10kg),대전광역시,오정도매,31000.0
5182,2013-12-12,7,2013,0.004100000000000001,0.4279166666666668,0.014804166666666669,0.01944583333333334,20.941666666666674,22.63549841225279,4.8,토마토(10kg),대전광역시,오정도매,31000.0
5197,2013-12-13,7,2013,0.003595833333333335,0.3775000000000001,0.012637500000000006,0.018391666666666674,34.0875,25.2312993968384,8.3,토마토(10kg),대전광역시,오정도매,31000.0
5212,2013-12-14,7,2013,0.004895833333333335,0.5691666666666666,0.008266666666666667,0.024929166666666683,35.2375,26.25592643894433,6.5,토마토(10kg),대전광역시,오정도매,31000.0
5227,2013-12-15,7,2013,0.005837500000000002,0.5554166666666667,0.011229166666666669,0.025483333333333347,37.25833333333333,32.895474496831625,8.9,토마토(10kg),대전광역시,오정도매,31000.0
5242,2013-12-16,7,2013,0.005733333333333335,0.8091666666666667,0.002516666666666667,0.03526666666666668,53.29583333333333,25.93503300345877,0.4,토마토(10kg),대전광역시,오정도매,31000.0
5257,2013-12-17,7,2013,0.007195833333333338,0.9741666666666668,0.0022750000000000005,0.042116666666666684,65.475,27.199495612536214,0.2,토마토(10kg),대전광역시,오정도매,31000.0
5272,2013-12-18,7,2013,0.00912916666666667,0.8074999999999999,0.007504166666666666,0.03351666666666668,34.30833333333332,26.761111025462704,7.4,토마토(10kg),대전광역시,오정도매,35000.0
5287,2013-12-19,7,2013,0.003937500000000003,0.35833333333333345,0.021333333333333343,0.013945833333333341,25.670833333333334,33.195745889538216,5.3,토마토(10kg),대전광역시,오정도매,35000.0
5302,2013-12-20,7,2013,0.008337500000000001,0.6162499999999999,0.012083333333333338,0.02265000000000001,60.525,39.181150271032394,0.7,토마토(10kg),대전광역시,오정도매,35000.0
5317,2013-12-21,7,2013,0.006075000000000002,0.6799999999999999,0.012733333333333336,0.030858333333333345,69.26666666666667,41.1861002102455,8.1,토마토(10kg),대전광역시,오정도매,35000.0
5332,2013-12-22,7,2013,0.005587500000000002,0.7250000000000001,0.0099,0.027916666666666683,48.08749999999999,40.61967136447628,7.5,토마토(10kg),대전광역시,오정도매,35000.0
5347,2013-12-23,7,2013,0.005104166666666669,0.5820833333333334,0.011750000000000005,0.027554166666666675,32.24583333333334,37.901939766571104,7.2,토마토(10kg),대전광역시,오정도매,35000.0
5362,2013-12-24,7,2013,0.006812500000000003,0.85,0.005629166666666668,0.037879166666666686,46.45833333333334,34.47668750802463,8.8,토마토(10kg),대전광역시,오정도매,35000.0
5377,2013-12-25,7,2013,0.005975000000000002,0.8004166666666667,0.0050666666666666655,0.03681250000000001,51.85,24.45508354904603,7.1,토마토(10kg),대전광역시,오정도매,35000.0
5392,2013-12-26,7,2013,0.006879166666666671,0.6816666666666668,0.010787500000000005,0.026108333333333344,57.42083333333333,27.300308326928224,1.2,토마토(10kg),대전광역시,오정도매,35000.0
5407,2013-12-27,7,2013,0.005258333333333335,0.37375000000000014,0.020383333333333347,0.015891666666666672,36.29166666666666,15.109204225389956,7.2,토마토(10kg),대전광역시,오정도매,35000.0
5422,2013-12-28,7,2013,0.005550000000000002,0.4616666666666667,0.012612500000000004,0.022666666666666675,24.029166666666665,20.636718223016214,8.1,토마토(10kg),대전광역시,오정도매,35000.0
5437,2013-12-29,7,2013,0.005808333333333336,0.5575000000000001,0.01229166666666667,0.02226666666666668,28.575,29.018265936710144,7.8,토마토(10kg),대전광역시,오정도매,35000.0
5452,2013-12-30,7,2013,0.00819166666666667,0.7662500000000001,0.01239166666666667,0.02890000000000002,61.10416666666667,38.0509389622929,3.0,토마토(10kg),대전광역시,오정도매,35000.0
