,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
23493,2017-04-16,3,2017,0.005983488733488736,0.6393640350877192,0.027865384615384608,0.0447019230769231,63.28685760814918,29.662229590764106,6.5,토마토(10kg),서울특별시,가락도매,23666.66666666667
23508,2017-04-17,3,2017,0.004965418036070213,0.602154186393317,0.01924644498014064,0.046947263485306964,50.23773328121155,24.978308114455942,0.7,토마토(10kg),서울특별시,가락도매,23000.0
23523,2017-04-18,3,2017,0.0042053942434377226,0.4968928414580589,0.022657372217154827,0.03532242998547348,43.60392988653858,23.33866042963537,2.7,토마토(10kg),서울특별시,가락도매,21000.0
23538,2017-04-19,3,2017,0.004211098442620184,0.4029626532887403,0.02800898533833317,0.027679375696767008,86.26892713381008,19.861871223850336,12.3,토마토(10kg),서울특별시,가락도매,19000.0
23553,2017-04-20,3,2017,0.005019537480063798,0.4774613253710244,0.02542951955451956,0.041017676767676765,86.46016644386205,25.287405426975926,2.6,토마토(10kg),서울특별시,가락도매,18000.0
23568,2017-04-21,3,2017,0.005007469885187278,0.5504457499022717,0.024873608879043663,0.04469027289135986,71.87971098949359,25.57518870049264,8.5,토마토(10kg),서울특별시,가락도매,17000.0
23583,2017-04-22,3,2017,0.004637061403508775,0.5492521367521365,0.027860042735042757,0.0381570512820513,64.75670163170163,26.16880402361024,12.4,토마토(10kg),서울특별시,가락도매,17666.666666666668
23598,2017-04-23,3,2017,0.005275219298245616,0.4889957264957266,0.03950320512820512,0.033092948717948725,51.73539886039887,24.13037492163886,12.6,토마토(10kg),서울특별시,가락도매,18333.33333333333
23613,2017-04-24,3,2017,0.004920411205880314,0.4856216850782069,0.03538363991081383,0.038903673017803474,45.96558896015418,19.09719665876033,12.1,토마토(10kg),서울특별시,가락도매,19000.0
23628,2017-04-25,3,2017,0.00548147685647686,0.4985320235320234,0.038164213202256686,0.03809176210263169,61.85843805952501,28.17592813136711,4.7,토마토(10kg),서울특별시,가락도매,17000.0
23643,2017-04-26,3,2017,0.004215765514678559,0.40241545893719816,0.03510892790784096,0.024851309921962102,46.80775424253685,20.459461928309835,12.6,토마토(10kg),서울특별시,가락도매,19000.0
23658,2017-04-27,3,2017,0.0046792651792651845,0.4503843378843379,0.034295676545676564,0.028231338106338117,48.20121743842971,18.541844557594523,12.8,토마토(10kg),서울특별시,가락도매,19000.0
23673,2017-04-28,3,2017,0.006783087283087283,0.6103438228438227,0.03242385392385393,0.035696775446775485,66.55655298807474,25.66777888285309,12.2,토마토(10kg),서울특별시,가락도매,21000.0
23688,2017-04-29,3,2017,0.006458333333333334,0.5946581196581199,0.034385683760683766,0.03691452991452992,65.978385930309,28.413385321498122,12.5,토마토(10kg),서울특별시,가락도매,20750.0
23703,2017-04-30,3,2017,0.007454059829059831,0.66025641025641,0.06458333333333334,0.029733872166480883,95.53472222222223,46.23535428203011,11.4,토마토(10kg),서울특별시,가락도매,20500.0
23718,2017-05-01,3,2017,0.005578537404624364,0.6349722137765615,0.0501333382800774,0.0372698539383322,96.09278583735106,44.122528549368894,11.9,토마토(10kg),서울특별시,가락도매,20250.0
23733,2017-05-02,3,2017,0.0060961538461538475,0.6808343366035673,0.03654827864443248,0.05170834080449465,103.44301517880112,40.63811494635471,8.7,토마토(10kg),서울특별시,가락도매,20000.0
23748,2017-05-03,3,2017,0.005221491228070177,0.5827850877192983,0.0495405701754386,0.04583333333333335,73.18897787948133,27.24894037931725,12.6,토마토(10kg),서울특별시,가락도매,20000.0
23763,2017-05-04,3,2017,0.005336556327359004,0.5312290969899666,0.03153475974044537,0.04476956664665696,67.04147487592303,27.368842564261087,8.0,토마토(10kg),서울특별시,가락도매,20000.0
23778,2017-05-05,3,2017,0.004729700854700857,0.3877913752913754,0.034115384615384624,0.02388034188034189,58.37156925200405,22.603720184663924,11.6,토마토(10kg),서울특별시,가락도매,20000.0
23793,2017-05-06,3,2017,0.004499721293199557,0.3276477146042364,0.03814009661835749,0.020718645484949845,194.80382419512853,19.74396767401594,12.4,토마토(10kg),서울특별시,가락도매,20000.0
23808,2017-05-07,3,2017,0.00523183760683761,0.3860042735042735,0.03953418803418803,0.02397115384615385,94.23321123321121,18.04315723342848,12.6,토마토(10kg),서울특별시,가락도매,20000.0
23823,2017-05-08,3,2017,0.007381802979629069,0.5708231985405899,0.0388323705280227,0.04309912671869196,178.22305834262355,32.22533671502121,6.1,토마토(10kg),서울특별시,가락도매,20000.0
23838,2017-05-09,3,2017,0.0058209351035438004,0.5127136752136752,0.020336538461538458,0.04140811965811967,128.3397435897436,27.256103241490923,1.3,토마토(10kg),서울특별시,가락도매,19000.0
23853,2017-05-10,3,2017,0.004019216894216895,0.4312360948230514,0.02801118145139885,0.02790612889525934,46.83526437330785,20.372141602514482,7.0,토마토(10kg),서울특별시,가락도매,18000.0
23868,2017-05-11,3,2017,0.005765942390942395,0.5687992562992563,0.028750291375291368,0.0418162531912532,75.52874601244166,31.17751122436081,5.3,토마토(10kg),서울특별시,가락도매,18000.0
23883,2017-05-12,3,2017,0.006459144116752816,0.6532410222627613,0.030456961516744124,0.044652321712104336,77.93770903010032,36.14167531969336,0.0,토마토(10kg),서울특별시,가락도매,18000.0
23898,2017-05-13,3,2017,0.004669871794871798,0.4815449646971389,0.036611111111111136,0.028945512820512838,53.98855612986048,24.00611069541684,2.2,토마토(10kg),서울특별시,가락도매,18000.0
23913,2017-05-14,3,2017,0.004394230769230771,0.3301282051282051,0.039697649572649575,0.01917592592592593,60.560281347180684,19.533078108841924,13.1,토마토(10kg),서울특별시,가락도매,18000.0
23928,2017-05-15,3,2017,0.0044963869463869495,0.3672882672882673,0.029196250971250982,0.02777812742812744,46.45008501965025,18.26574346221039,8.1,토마토(10kg),서울특별시,가락도매,18000.0
23943,2017-05-16,3,2017,0.005302882948477917,0.4084928229665073,0.02737410287081341,0.03407286682615631,38.081179356494005,17.23921071418799,9.6,토마토(10kg),서울특별시,가락도매,18000.0
23958,2017-05-17,3,2017,0.0057230547230547255,0.4723387723387725,0.0283200271950272,0.04035042735042736,41.62868882325404,19.092467762151237,13.2,토마토(10kg),서울특별시,가락도매,18000.0
23973,2017-05-18,3,2017,0.005887900746596401,0.5120316881186446,0.04016950863146515,0.04324381777642648,51.17146303988409,24.338644989093503,12.9,토마토(10kg),서울특별시,가락도매,18000.0
23988,2017-05-19,3,2017,0.005941998822433607,0.477595351508395,0.039414779664779666,0.039909927029492254,49.70807996351474,23.04473249961497,13.3,토마토(10kg),서울특별시,가락도매,19000.0
24003,2017-05-20,3,2017,0.006047008547008547,0.4535256410256411,0.0339423076923077,0.039847222222222235,41.653998778998776,19.571487981239947,13.0,토마토(10kg),서울특별시,가락도매,19000.0
24018,2017-05-21,3,2017,0.00477457264957265,0.3923076923076923,0.035230397621701964,0.02773076923076925,33.55545420762811,18.60515590320828,11.9,토마토(10kg),서울특별시,가락도매,19000.0
24033,2017-05-22,3,2017,0.004999583749583752,0.42588661338661343,0.028259932096888624,0.033945526695526695,45.71317965211826,25.76654416880689,11.8,토마토(10kg),서울특별시,가락도매,19000.0
24048,2017-05-23,3,2017,0.005264090177133657,0.4299145299145299,0.01586060859430425,0.03356531451640148,38.62116944840057,21.988425672852365,2.4,토마토(10kg),서울특별시,가락도매,19000.0
24063,2017-05-24,3,2017,0.003985556713817585,0.4087917517265343,0.02271345562649911,0.031040773839686887,29.685574087748012,17.96889981653083,12.7,토마토(10kg),서울특별시,가락도매,19000.0
24078,2017-05-25,3,2017,0.004790589844937672,0.4050842876929834,0.03329695365021453,0.031158204114725863,40.945669213403775,20.014963976706685,12.8,토마토(10kg),서울특별시,가락도매,20000.0
24093,2017-05-26,3,2017,0.004018942445732729,0.33685657905606753,0.03211931014424622,0.025152669155226702,26.69544189526691,16.907932128414604,11.3,토마토(10kg),서울특별시,가락도매,20000.0
24108,2017-05-27,3,2017,0.005029496469713864,0.4165505388331476,0.034874256781865474,0.03427717391304349,35.611470051687455,20.27205949600986,13.5,토마토(10kg),서울특별시,가락도매,19333.33333333333
24123,2017-05-28,3,2017,0.0053964393094827895,0.44339464882943136,0.04601068376068376,0.029627043849869937,48.30044593088072,25.57645563747178,11.2,토마토(10kg),서울특별시,가락도매,18666.666666666668
24138,2017-05-29,3,2017,0.006807320698625048,0.5295940170940171,0.052588710826210826,0.03424358974358975,72.16123188405797,34.603444122640816,9.7,토마토(10kg),서울특별시,가락도매,18000.0
24153,2017-05-30,3,2017,0.006663725284377461,0.4518971246145159,0.03595461676005155,0.04011260563108389,52.52807521743447,26.603254178373998,11.1,토마토(10kg),서울특별시,가락도매,16000.0
24168,2017-05-31,3,2017,0.005537289369669234,0.4401707591924984,0.024726034834730487,0.041271193178801874,40.693432298695434,23.43508048298465,10.2,토마토(10kg),서울특별시,가락도매,15000.0
